COURSE NUMBER,COURSE TITLE,MINIMUM CREDITS,MAXIMUM CREDITS,GRADING METHOD,GEN_EDS FULFILLED,SECTION ID,INSTRUCTOR,TOTAL SEATS,OPEN SEATS,WAITLIST COUNT,LECTURE TIME,2ND LISTED LECTURE TIME,3RD LISTED LECTURE TIME,DISCUSSION TIME,2ND LISTED DISCUSSION TIME,LAB TIME,2ND LISTED LAB TIME,LECTURE ROOM,2ND LISTED LECTURE ROOM,3RD LISTED LECTURE ROOM,DISCUSSION ROOM,2ND LISTED DISCUSSION ROOM,LAB ROOM,2ND LISTED LAB ROOM,UNSPECIFIED TIME MESSAGE,HAS LECTURE,HAS 2ND LISTED LECTURE,HAS 3RD LISTED LECTURE,HAS DISCUSSION,HAS 2ND LISTED DISCUSSION,HAS LAB,HAS 2ND LISTED LAB,IS NORMAL,IS BLENDED (NORMAL AND ONLINE),IS ONLINE,SPECIAL RESTRICTION,PREREQUISITE,COREQUISITE,RESTRICTION,CREDIT ONLY GRANTED FOR,FORMERLY,RECOMMENDED,CROSS-LISTED WITH,DESCRIPTION
"GEOL451","Groundwater","3","3","Reg, P-F, Aud","","0101","Wenlu Zhu","20","15","0","TuTh 2:00pm-3:15pm","","","","","","","PLS 1146","","","","","","","","1","0","0","0","0","0","0","1","0","0","","GEOL110 and MATH140; and (GEOL120 or GEOL100); and (CHEM131 or CHEM135); and (CHEM132 or CHEM136); or permission of CMNS-Geology department","","Non-degree-seeking students require the permission of the instructor; and junior standing or higher","","","","","An introduction to the basic geologic parameters associated with the hydrologic cycle. Problems in the accumulation, distribution, and movement of groundwater will be analyzed."
"GEOL452","Watershed and Wetland Hydrology","3","3","Reg, P-F, Aud","","0101","Karen Prestegaard","39","23","0","Th 3:30pm-6:30pm","","","","","","","TYD 0117","","","","","","","","1","0","0","0","0","0","0","1","0","0","","","","Junior standing or higher; and all other students require the permission of the instructor","","","","","Physical processes by which water moves in watershed and wetland systems.  Topics include:  precipitation, infiltration, flow in the unsaturated zone, streamflow generation processes, and groundwater flow."
"GEOL453","Ecosystem Restoration","3","3","Reg, P-F, Aud","","0101","Sujay Kaushal","25","0","1","Tu 3:30pm-6:30pm","","","","","","","SYM 0209","","","","","","","","1","0","0","0","0","0","0","1","0","0","","MATH120 or MATH140; or must have completed MATH220. And (CHEM131 or CHEM135); and (CHEM132 or CHEM136); and (GEOL100, GEOL120, or ENST200)","","Junior standing or higher; and permission of instructor is required of non-degree-seeking students","GEOL453 or GEOL489L","GEOL489L","","MEES698E and GEOL789L","Overview of ecosystem functions across biomes/geologic settings, and considerations and tradeoffs in ecosystem restoration strategies. Specific case studies and discussions will be aimed at understanding how structure can influence biophysical and biogeochemical processes supporting ecosystems, and then describes how rates, timing, and location of physical, chemical, and ecosystem processes can be altered by different restoration strategies to enhance ecosystem services."
"GEOL455","Marine Geophysics","3","3","Reg, P-F, Aud","","0101","Laurent Montesi","10","5","0","W 1:00pm-2:50pm","","","","","","","JMP 1109","","","","","","","","1","0","0","0","0","0","0","1","0","0","","MATH141 and MATH140; and (GEOL120 or GEOL100)","","Non-degree-seeking students require the permission of the instructor","GEOL455 or GEOL489E","GEOL489E","","","Plate tectonics, earthquakes and faulting, isostasy and gravity, heat and mantle dynamics, ocean ridges and transform faults, hydrothermal vents, trenches and oceanic islands, subduction zones, accretionary and erosion wedges, sedimentary basins and continental rifts. Exploration of the oceans using geophysical methods.Or permissi on of the CMNS-GEPS department. Junior Standing. Plate tectonics, earthquakes and faulting, isostasy and gravity, heat and mantle dynamics, ocean ridges and transform faults, hydrothermal vents, trenches and oceanic islands, subduction zones, accretionary and erosion wedges, sedimentary basins and continental rifts. Exploration ofthe oceans using geophysical methods."
"GEOL460","Field Geophysics","4","4","Reg, P-F, Aud","","0101","Nicholas Schmerr","15","10","0","M 10:00am-1:50pm","","","","","","","CHM 1215","","","","","","","","1","0","0","0","0","0","0","1","0","0","","GEOL100 or GEOL120, MATH141, and (PHYS141, PHYS161, or PHYS171)","","Non-degree-seeking students require the permission of the instructor","","","","","Students will become familiar with geophysical instrumentation used for both scientific and industrial applications. Students will be given an introduction to the use of geophysical instrumentation for data collection, processing, and analysis, design of field experiments for investigating field geophysical problems, and an introduction to the theory of instrument design and use. Instruments that will be covered include (but are not limited to): broadband seismometers, geophones, ground-penetrating radar, magnetotellurics, and Global Positioning Satellites."
"GEOL472","Active Tectonics","3","3","Reg, P-F, Aud","","0101","Mong-Han Huang","20","20","0","TuTh 2:00pm-3:15pm","","","","","","","LEF 1221","","","","","","","","1","0","0","0","0","0","0","1","0","0","","GEOL341, Recommended GEOL340, GEOL447, GEOL457 Provides overview of the theories, findings, and tools of Active Tectonics","","Non-degree-seeking students require the permission of the instructor","GEOL472 or GEOL672","","GEOL340, GEOL447, GEOL457","GEOL672","Provides overview of the theories, findings, and tools of Active Tectonics. The course is designed for graduate and senior undergraduate students who have basic mathematics background and have taken Structural Geology or relevant courses. Topics covered in this class include: stress and strain, crustal structure and lithosphere rheology, rock friction, geodesy, earthquake cycles, slow earthquakes, earthquake modeling, and earthquake hazards.The course is designed for graduate and senior undergraduate students who have a basic mathematics background and have taken Structural Geology or relevant courses. Topics covered in this class include: stress and strain, crustal structure and lithosphere rheology, rock friction, geodesy, earthquake cycles, slow earthquakes, earthquake modeling, and earthquake hazards."
"GEOL488","Geology Colloquium; Geology Colloquium","1","1","S-F","","0101","Cecilia Sanders","25","24","0","F 11:00am-11:50am","","","","","","","ESJ 1215","","","","","","","","1","0","0","0","0","0","0","1","0","0","","","","","","","","",""
"GEOL499","Special Problems in Geology; Special Problems in Geology","1","3","Reg, P-F, Aud","","0301","Ricardo Arevalo","25","24","0","Contact department or instructor for details.","","","","","","","","","","","","","","Contact department or instructor for details.","1","0","0","0","0","0","0","1","0","0","","","","","","","","",""
"GEOL499","Special Problems in Geology; Special Problems in Geology","1","3","Reg, P-F, Aud","","0501","Richard Walker","25","25","0","Contact department or instructor for details.","","","","","","","","","","","","","","Contact department or instructor for details.","1","0","0","0","0","0","0","1","0","0","","","","","","","","",""
"GEOL499","Special Problems in Geology; Special Problems in Geology","1","3","Reg, P-F, Aud","","0601","Laurent Montesi","25","25","0","Contact department or instructor for details.","","","","","","","","","","","","","","Contact department or instructor for details.","1","0","0","0","0","0","0","1","0","0","","","","","","","","",""
"GEOL499","Special Problems in Geology; Special Problems in Geology","1","3","Reg, P-F, Aud","","0701","Karen Prestegaard","25","25","0","Contact department or instructor for details.","","","","","","","","","","","","","","Contact department or instructor for details.","1","0","0","0","0","0","0","1","0","0","","","","","","","","",""
"GEOL499","Special Problems in Geology; Special Problems in Geology","1","3","Reg, P-F, Aud","","0901","Sarah Penniston-Dorland","25","24","0","Contact department or instructor for details.","","","","","","","","","","","","","","Contact department or instructor for details.","1","0","0","0","0","0","0","1","0","0","","","","","","","","",""
"GEOL499","Special Problems in Geology; Special Problems in Geology","1","3","Reg, P-F, Aud","","1201","Alan Kaufman","25","25","0","Contact department or instructor for details.","","","","","","","","","","","","","","Contact department or instructor for details.","1","0","0","0","0","0","0","1","0","0","","","","","","","","",""
"GEOL499","Special Problems in Geology; Special Problems in Geology","1","3","Reg, P-F, Aud","","1301","Philip Piccoli","25","25","0","Contact department or instructor for details.","","","","","","","","","","","","","","Contact department or instructor for details.","1","0","0","0","0","0","0","1","0","0","","","","","","","","",""
"GEOL499","Special Problems in Geology; Special Problems in Geology","1","3","Reg, P-F, Aud","","1501","Wenlu Zhu","25","25","0","Contact department or instructor for details.","","","","","","","","","","","","","","Contact department or instructor for details.","1","0","0","0","0","0","0","1","0","0","","","","","","","","",""
"GEOL499","Special Problems in Geology; Special Problems in Geology","1","3","Reg, P-F, Aud","","1601","Igor Puchtel","25","25","0","Contact department or instructor for details.","","","","","","","","","","","","","","Contact department or instructor for details.","1","0","0","0","0","0","0","1","0","0","","","","","","","","",""
"GEOL499","Special Problems in Geology; Special Problems in Geology","1","3","Reg, P-F, Aud","","1701","James Farquhar","25","25","0","Contact department or instructor for details.","","","","","","","","","","","","","","Contact department or instructor for details.","1","0","0","0","0","0","0","1","0","0","","","","","","","","",""
"GEOL499","Special Problems in Geology; Special Problems in Geology","1","3","Reg, P-F, Aud","","1801","Thomas Holtz","25","25","0","Contact department or instructor for details.","","","","","","","","","","","","","","Contact department or instructor for details.","1","0","0","0","0","0","0","1","0","0","","","","","","","","",""
"GEOL499","Special Problems in Geology; Special Problems in Geology","1","3","Reg, P-F, Aud","","1901","Michael Evans","25","25","0","Contact department or instructor for details.","","","","","","","","","","","","","","Contact department or instructor for details.","1","0","0","0","0","0","0","1","0","0","","","","","","","","",""
"GEOL499","Special Problems in Geology; Special Problems in Geology","1","3","Reg, P-F, Aud","","2002","John Merck","25","25","0","Contact department or instructor for details.","","","","","","","","","","","","","","Contact department or instructor for details.","1","0","0","0","0","0","0","1","0","0","","","","","","","","",""
"GEOL499","Special Problems in Geology; Special Problems in Geology","1","3","Reg, P-F, Aud","","2003","Sujay Kaushal","25","23","0","Contact department or instructor for details.","","","","","","","","","","","","","","Contact department or instructor for details.","1","0","0","0","0","0","0","1","0","0","","","","","","","","",""
"GEOL499","Special Problems in Geology; Special Problems in Geology","1","3","Reg, P-F, Aud","","2004","Vedran Lekic","25","25","0","Contact department or instructor for details.","","","","","","","","","","","","","","Contact department or instructor for details.","1","0","0","0","0","0","0","1","0","0","","","","","","","","",""
